# z n1 n2 n3 n4 n5 n6 n7 n8 n9 n10
0.15	0.048393111103287284	7.446398323746306e-8	2.566788828784046e-14	0.	0.	0.	0.	0.	0.	0.
0.151	0.0490158173512129	8.360021063267093e-8	3.080992916832503e-14	0.	0.	0.	0.	0.	0.	0.
0.152	0.04964123396318546	9.379060892259798e-8	3.694542027885349e-14	0.	0.	0.	0.	0.	0.	0.
0.153	0.050269335106209505	1.0514871598772259e-7	4.4263286047731216e-14	0.	0.	0.	0.	0.	0.	0.
0.154	0.050900095089167485	1.1779937037489768e-7	5.2980980872011084e-14	0.	0.	0.	0.	0.	0.	0.
0.155	0.05153348836380638	1.31879736075267e-7	6.335631143412714e-14	0.	0.	0.	0.	0.	0.	0.
0.156	0.052169489525535365	1.4754041014482187e-7	7.569735702305804e-14	0.	0.	0.	0.	0.	0.	0.
0.157	0.052808073314024165	1.6494661895333714e-7	9.035952140235391e-14	0.	0.	0.	0.	0.	0.	0.
0.158	0.05344921461359199	1.8427950908545241e-7	1.0776128679788137e-13	0.	0.	0.	0.	0.	0.	0.
0.159	0.05409288845337622	2.0573753931883967e-7	1.2840368349078572e-13	0.	0.	0.	0.	0.	0.	0.
0.16	0.05473907000727103	2.2953798042376487e-7	1.5286030110419894e-13	0.	0.	0.	0.	0.	0.	0.
0.161	0.05538773459362518	2.5591852984077246e-7	1.8181426030987787e-13	0.	0.	0.	0.	0.	0.	0.
0.162	0.05603885767468872	2.851390487181382e-7	2.160633340961922e-13	0.	0.	0.	0.	0.	0.	0.
0.163	0.05669241485579836	3.174834291019005e-7	2.5653664099713213e-13	0.	0.	0.	0.	0.	0.	0.
0.164	0.05734838188429106	3.53261599487835e-7	3.0432671496163285e-13	0.	0.	0.	0.	0.	0.	0.
0.165	0.058006734648135064	3.928116772978369e-7	3.6070276726109883e-13	0.	0.	0.	0.	0.	0.	0.
0.166	0.058667449174268735	4.3650227728738724e-7	4.271511891562828e-13	0.	0.	0.	0.	0.	0.	0.
0.167	0.059330501626635924	4.84734985241682e-7	5.054062367961917e-13	0.	0.	0.	0.	0.	0.	0.
0.168	0.05999586830390784	5.379470067916978e-7	5.974821766897511e-13	0.	0.	0.	0.	0.	0.	0.
0.169	0.06066352563688081	5.966140014985983e-7	7.057345612604736e-13	0.	0.	0.	0.	0.	0.	0.
0.17	0.06133345018553914	6.612531129491702e-7	8.328878430705358e-13	0.	0.	0.	0.	0.	0.	0.
